FIPS,State,County,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010
01065,AL,Hale,-0.664,-6.948,14651,-7.704,0.756,-0.07,-8.29,-4.11,1.63,0.19511927,24.47,24.84,15.04,39.42,58.79,0.22,0.15,0.89,0.56,-8.67,-8.03,40.00,-23.33,-10.83,-11.11,6213,9265,35,23,140,88,0.243095415,0.033763252,0,0,15.99637133,43.37264389,18.93962302,7.469005141,14.22235662,2.59,17.69911504,13.53982301,75.84070796,36,14809,0.060773854,1879,4303,1587,9921,1411,5650,0.094537106,741,5,0,765,4285,1000,5650,0,0,0.020257951,3,9,14,0,643.94,2370,15760,3915,35.5,296,-747,15364,15246,15745,15046,15361,-11,119,15015,14828,14801,-1213,14749,15762
01067,AL,Henry,0.186,-0.526,17205,1.636,-2.162,0.156,6.08,3.80,-0.89,0.624196806,30.80,22.64,17.59,67.80,28.41,0.26,0.31,2.25,1.02,10.18,-6.33,350.00,63.64,56.22,45.45,11731,4915,45,54,389,176,0.904686862,0.175100683,0.233467577,0.211161388,20.61965812,32.55259698,20.75115056,9.015450362,17.06114398,2.53,10.85972851,14.55505279,83.33333333,155,17133,0.029183447,2525,3961,2509,12168,2076,6630,0.239304267,1097,30,14,965,5525,720,6630,0.233467577,40,0.09922372,17,5,41,40,561.75,3044,17302,3918,102,-146,621.5,17153,17129,17296,17079,17377,27,-374,17101,17072,17115,283,17173,17299
01069,AL,Houston,1.061,4.012,105882,2.019,1.993,0.239,14.37,9.42,4.63,0.745421225,175.13,24.55,14.45,68.67,25.64,0.79,0.39,2.95,1.73,8.43,19.97,47.08,23.58,166.93,114.51,69731,26038,806,393,2995,1759,2.387728983,0.250233997,0.542492025,0.549464527,13.95587197,31.24420006,23.43522763,9.658028505,21.70667184,2.64,15.44351454,12.15435883,65.70425581,2500,104702,0.1136559,16920,22558,10076,72199,15672,39311,0.841435694,6973,262,216,4778,25829,6071,39311,0.985654524,1032,0.143263739,150,119,881,568,579.82,14675,101547,24926,663,4114,8375,103371,103643,101798,104158,102488,243,2029,104260,104218,104378,2055,104770,101560
01071,AL,Jackson,0.01,-2.929,51626,-0.795,-2.134,0.263,-1.30,-1.91,0.27,0.253802405,49.38,22.52,16.48,90.06,3.33,0.31,1.28,2.52,2.59,-2.57,-11.54,34.15,-26.65,119.51,27.95,47937,1771,165,680,1339,1378,1.371210368,0.217927949,0.505284271,0.376902634,16.80585962,41.02002757,18.60050272,9.586745588,13.98686451,2.47,11.55351534,12.55858903,75.52065716,711,51852,0,6882,15177,6218,36999,5175,20695,0.275784926,3547,113,78,2599,15629,2391,20695,0.862068966,447,0,0,0,143,262,1077.87,8773,53227,11985,137,145.5,-1033,53079,52957,53184,52562,53214,140,-1135,52195,51988,51828,-423,51621,53223
01073,AL,Jefferson,-0.13,0.054,658573,-2.212,2.267,0.843,-0.54,-2.57,3.15,1.749912769,592.53,23.47,13.13,51.67,41.84,1.38,0.22,3.87,1.10,-10.40,6.12,53.75,8.90,147.84,36.59,340213,275511,9085,1431,25488,7275,4.090164929,0.408986175,1.208313122,1.378856261,9.935452025,26.37862068,21.73285632,8.573118425,33.37995255,2.47,16.97348324,11.34398291,62.70274202,26982,659680,0.344409411,97742,118636,44684,449743,150124,261231,1.382033713,38557,2698,3602,29634,163799,44340,261231,1.737205918,11460,0.113085132,746,2272,9117,7971,1111.28,86443,658466,154528,11585,20828.5,-17042.5,658061,659265,658215,659972,658109,5548,14920,660455,660343,659599,-14562,659429,658567
01075,AL,Lamar,-0.555,-4.767,13805,-2.139,-2.628,0.007,-8.43,-10.03,-1.42,0.690824593,24.08,22.16,18.76,86.12,11.23,0.03,0.16,1.24,1.26,-8.42,-13.90,-55.56,60.00,-13.04,125.93,12542,1635,4,24,180,183,0.849837955,0,0.568959309,0,17.65782251,39.76822202,21.81559419,8.823828403,11.93453289,2.34,12.27800546,16.37636612,75.6318306,118,13885,0,2146,3912,1737,9837,1174,5856,0.194454447,868,0,0,959,4429,719,5856,0.619373425,86,0.036010083,5,0,27,79,604.85,2732,14564,3227,110,-226,-1597,14248,14212,14496,14067,14291,1,-381,13927,13928,13882,-310,13882,14564
01077,AL,Lauderdale,0.135,-0.009,92729,1.819,-1.828,0.343,5.39,2.42,0.26,0.601437999,138.85,21.55,16.78,85.46,9.91,0.73,0.35,2.25,1.41,2.57,6.56,121.31,47.49,132.89,87.64,79228,9190,675,323,2082,1306,1.95989455,0.333851938,0.489433424,0.868186426,12.61830645,35.96044398,21.04832877,6.871993208,23.50092759,2.35,10.78214759,13.96376491,68.13963765,1814,92556,0.03241281,13388,22873,8026,63606,14948,38471,0.811400666,4371,309,334,5372,26214,4148,38471,0.664462596,615,0.03241281,30,30,751,453,667.70,15553,92709,19982,529.5,227,2127.5,92662,92701,92737,93000,92607,318,-1695,92459,92425,92564,1687,92604,92709
01079,AL,Lawrence,-0.052,-4.129,32924,-3.002,-1.127,-0.044,-1.33,-3.40,1.49,0.355565751,49.72,23.19,14.56,76.94,11.41,0.12,5.61,1.67,4.30,-1.78,-15.09,24.24,4.84,56.40,38.00,26420,3917,41,1928,574,1478,0.901445944,0.172424224,0.632222155,0.260313954,20.69571931,41.19842155,17.9677447,7.570558463,12.56755598,2.59,11.50903211,12.53451132,77.66032973,298,33058,0,4189,9605,4825,23314,2930,12677,0.090749592,1765,57,33,1589,9845,1459,12677,0.632222155,209,0.006049973,2,0,30,209,690.68,4999,34339,7964,124,519.5,-1184,33806,33575,34342,33444,34051,-15,-387,33135,33227,33063,-1031,32941,34337
01081,AL,Lee,0.541,16.867,164542,11.806,5.061,3.078,21.86,14.78,6.08,1.964827168,230.85,22.53,9.07,69.81,22.58,2.58,0.28,3.26,1.61,16.14,22.04,93.94,58.17,177.87,111.32,97900,31674,3615,397,4571,2259,5.564311954,0.590746624,0.418859214,1.864302671,9.11751069,23.72469218,22.66034723,9.184483025,35.31296687,2.58,12.24496572,7.797533078,61.60831383,8967,161152,0.324538324,21993,23026,8849,97055,34273,60237,3.513453137,8914,952,1123,4697,37111,7376,60237,0.870606632,1403,0.091218229,147,523,5662,675,607.54,12716,140247,31591,2268,7019,17059,148567,151809,140794,154511,144130,4334,7126,156954,159168,161440,16622,163656,140287
01083,AL,Limestone,2.847,18.915,98915,16.232,2.683,0.613,26.05,18.75,4.37,0.687475366,147.84,23.99,12.31,78.65,12.50,1.10,0.59,5.55,1.77,20.26,18.92,299.56,66.21,163.85,145.08,65112,10350,911,487,4591,1468,3.673714992,0.331478881,1.398756426,0.625330554,15.31345728,30.39640897,20.40581117,8.148069516,25.73625307,2.86,10.27906543,11.55772641,77.62498833,3480,94727,0.096065536,13456,20044,10098,65942,16971,32143,0.943764713,5373,314,201,3715,24951,3304,32143,2.079660498,1970,0.107677853,102,91,894,1325,559.94,10187,82782,19859,453.5,2885,12368,87326,88916,83181,90599,85557,510,2232,91565,92847,94130,13502,96177,82786
01085,AL,Lowndes,-2.486,-13.845,9726,-13.429,-0.416,-0.044,-16.14,-13.35,3.23,-0.0482518,15.78,24.18,14.65,25.14,73.31,0.12,0.22,0.77,0.53,-17.98,-15.83,-6.67,66.67,2.35,11.11,2841,8283,14,25,87,60,0.75404306,0.039686477,0,0,21.65109034,39.6488247,15.15151515,8.864344378,14.68422543,2.35,27.85227005,14.44366032,74.26487885,76,10079,0.059529715,1070,2800,1529,7062,1037,4251,0,626,4,0,614,3157,1184,4251,0,0,0,0,6,0,0,715.91,1655,11299,2732,-6.5,434.5,-1798,10851,10661,11289,10494,11140,-5,-47,10350,10248,10097,-1516,9974,11296
01087,AL,Macon,-1.381,-15.982,18068,-13.88,-2.102,0.056,-11.01,-9.52,-0.89,0.671601447,35.23,20.60,14.13,15.23,82.19,0.35,0.13,1.08,1.06,-1.92,-13.14,-16.48,-28.21,34.10,30.29,3267,17631,76,28,232,228,0.604019671,0.037417148,0.085524909,0.026759433,18.19995014,30.19197208,24.0172858,7.230117178,20.36067481,2.2,19.38720899,14.85148515,65.48033182,113,18708,0.106906136,2890,3633,2190,12033,2450,7474,0.048107761,870,7,2,1110,4894,1449,7474,0.112251443,21,0.299337182,56,20,9,16,608.89,3031,21452,4420,161.5,-214,-2289.5,20608,20021,21505,19641,21284,12,-452,19296,19060,18793,-2985,18321,21448
01089,AL,Madison,1.609,10.953,372909,7.764,3.19,1.254,21.00,14.10,5.50,2.072617138,417.68,23.74,12.21,66.14,23.75,2.44,0.70,4.60,2.47,12.70,27.02,59.92,12.97,194.76,58.20,221445,79517,8167,2335,15404,8255,5.511267652,0.773167419,1.104406585,1.45287437,8.299160478,20.63529222,20.17638037,8.132063287,42.75710365,2.38,12.38418506,9.674807172,66.83761953,19966,362276,0.447448906,49989,51126,20562,247760,105935,148189,2.140909141,20148,2801,2153,14337,99046,18352,148189,1.641566099,5947,0.319921828,1159,1621,7756,4001,801.59,40873,334811,79490,5762,15279,39187.5,342730,346625,336095,349796,339565,4214,10720,352977,356729,361762,26094,367004,334807
01091,AL,Marengo,-1.013,-9.988,18863,-8.866,-1.121,0.367,-6.71,-9.18,1.56,0.921822372,21.52,24.69,16.28,45.69,51.54,0.25,0.15,1.67,0.78,-9.21,-6.42,43.24,63.16,60.73,53.27,9607,10838,53,31,352,164,0.377827235,0.207028622,0.087987164,0.19019155,16.17781852,37.96211427,20.8142377,8.93675527,16.10907424,2.59,13.20472762,15.43268578,71.4848526,73,19321,0,2725,4970,2118,13092,2109,7361,0,1170,40,14,1136,5262,972,7361,0.087987164,17,0.082811449,16,0,0,17,976.88,3424,21027,5191,208,353,-2071.5,20375,20119,20956,19986,20661,77,-235,19766,19525,19396,-1858,19056,21048
01093,AL,Marion,-0.138,-3.592,29709,-0.548,-3.044,0.169,-1.40,-5.44,-1.16,0.491376819,41.46,21.66,18.34,92.63,3.83,0.17,0.31,2.05,1.11,-2.99,4.16,17.78,4.44,75.56,57.14,28509,1178,53,94,632,341,1.242215228,0.164066162,0.495546776,0.583479203,20.425912,34.82512223,22.76701768,9.218691237,12.76325686,2.45,10.94440277,16.55413853,75.14378595,371,29866,0,4843,7408,4345,21272,2715,11997,0.177459318,1961,49,70,1986,9015,1313,11997,0.746668452,223,0.090403804,27,0,53,148,742.29,5645,30776,6665,153,-360.5,-1695,30484,30224,30816,30199,30652,52,-938,30119,29960,29792,-169,29750,30776
01095,AL,Marshall,0.628,3.922,96774,1.725,2.197,0.86,13.12,6.36,5.27,3.744434604,164.39,25.00,14.90,83.92,1.49,0.51,0.61,12.08,1.68,3.97,16.33,142.35,39.71,141.37,73.78,78060,1389,475,570,11238,1564,7.35443263,0.658699539,2.923371287,4.644095978,18.38949261,31.14690016,22.44077867,8.654522711,19.36830584,2.71,11.80231058,12.18358513,70.17745033,7034,95643,0.092008825,14352,19920,11761,63955,12387,34883,0.554144057,5535,630,1620,4250,24480,4117,34883,5.354286252,5121,0.656608429,628,88,530,2796,565.84,13862,93019,23259,3086.5,4347.5,5239,94260,94356,93122,94257,93895,801,2046,94585,95113,95572,1606,96170,93019
01097,AL,Mobile,-0.169,-0.025,413210,-2.789,2.764,1.111,3.29,-1.10,4.96,1.285765348,335.92,25.08,12.91,59.06,34.45,1.82,0.86,2.41,1.46,-2.35,7.10,34.08,34.33,103.31,44.48,243904,142272,7507,3541,9936,6022,3.125950825,0.420415634,0.301124811,1.125752795,13.53330608,33.96775188,21.35827972,7.941170142,23.19949218,2.6,16.92853166,11.19800833,64.54550691,12945,414114,0.22119513,59555,94715,37736,278838,64689,156251,1.437285385,22143,1741,1759,17497,100853,26451,156251,0.811853741,3362,0.15696161,650,916,5952,1247,1229.44,53321,412992,103581,5144,19833.5,-4384.5,413816,413918,413315,414149,413068,4593,11424,414462,414945,414045,-11529,413908,413139
01099,AL,Monroe,-1.562,-9.876,20733,-8.159,-1.717,-0.096,-5.16,-10.14,1.91,-0.024672067,22.49,25.32,15.68,54.71,41.53,0.29,1.11,0.95,1.45,-9.60,-1.05,-2.90,10.34,15.79,74.87,12621,9581,67,256,220,334,0.51716032,0.216267043,0.103432064,0.024491795,14.35657019,47.23467862,16.68704987,8.248403316,13.473298,2.57,17.68307617,14.33994612,63.64192995,110,21270,0,2456,6952,2113,14718,1983,8166,0.150446639,1214,46,2,1171,5197,1444,8166,0.103432064,22,0,0,0,32,22,1025.67,3618,23068,5841,-6,463.5,-2465.5,22581,22170,23005,21926,22796,-22,-395,21717,21548,21290,-1877,21062,23067
01101,AL,Montgomery,-0.008,-1.315,226486,-5.438,4.123,1.636,2.62,-4.59,5.82,0.687246003,292.46,24.49,11.96,38.41,54.47,2.09,0.23,3.62,1.27,-18.32,15.52,118.91,-1.89,211.97,38.18,88099,124928,4792,520,8314,2906,4.699018688,0.436677374,0.764956531,1.588347649,13.26824733,25.00365279,21.36282128,6.989440128,33.37583848,2.46,19.51143231,11.40884873,58.37903649,10664,226941,0.414204573,32166,37648,19978,150570,50254,89527,2.334086833,10524,991,1422,10214,52265,17468,89527,1.268171022,2878,0.131752306,299,940,5297,1736,784.25,27421,229363,56167,1535.5,13000.5,-10266,228874,228190,229505,227551,229189,3754,9462,227279,227170,227265,-12481,226504,229375
01103,AL,Morgan,0.399,0.059,119679,-0.939,0.998,0.831,7.59,2.93,3.81,1.946125282,206.25,23.96,14.12,77.48,11.77,0.56,0.78,7.66,1.98,0.00,13.53,35.44,27.65,151.19,70.56,92585,14059,665,928,9156,2364,4.574165569,0.355665909,2.570189493,1.986149223,15.9278838,30.40204661,22.45568515,8.813259293,22.40112515,2.55,12.38947689,12.58765626,72.72093732,5453,119213,0.056201924,18521,25075,13137,82478,18476,45918,0.497428972,7269,424,912,5780,33392,5689,45918,3.415734861,4072,0.219774689,262,67,593,3064,579.34,16871,119490,28624,2164.5,4233,3263,120102,119571,119608,119444,120024,994,1194,119257,119006,118918,-1123,119203,119490
01105,AL,Perry,-1.621,-15.526,8923,-13.983,-1.543,0.123,-10.71,-12.44,1.88,-0.012702176,14.72,24.11,16.70,29.67,68.40,0.28,0.16,1.08,0.41,-13.73,-10.09,650.00,88.89,11.76,-32.81,3142,7244,30,17,114,43,2.14139675,0,0,0.260586319,17.16811151,36.91993881,19.90481047,3.229644739,22.77749448,2.76,22.37785016,23.61563518,71.85667752,199,9293,0,1171,2172,1010,5883,1340,3070,0.086086302,190,0,8,725,2206,687,3070,0,0,1.67868288,156,0,8,0,719.66,1769,10591,2553,-1.5,221.5,-1469.5,10163,9999,10563,9801,10450,13,-163,9640,9532,9302,-1477,9070,10575
01107,AL,Pickens,-0.25,0.917,19930,2.091,-1.175,0.354,-5.74,-8.36,-0.58,-0.023945213,22.40,23.30,16.89,55.84,41.37,0.16,0.14,1.59,1.17,-5.56,-8.62,45.45,16.67,112.93,77.10,11027,8169,32,28,313,232,3.43822556,0.13337944,2.410709875,0.248788791,18.48913418,37.17143843,22.91134874,7.305967575,14.12211107,2.41,14.24643185,15.88320021,75.25206233,696,20243,0,3321,5388,2680,14495,2047,7637,0.009879959,1059,27,19,1213,5747,1088,7637,3.008447365,609,0.286518797,58,0,2,488,881.41,3336,19746,4601,-5,-121.5,-1746.5,19309,19300,19749,20272,19354,70,-232,20776,20325,20204,413,19980,19746
01109,AL,Pike,-0.385,0.437,33114,-1.025,1.462,2.787,11.13,0.00,3.13,1.067298642,48.95,20.31,12.80,57.41,36.44,1.96,0.56,2.22,1.49,6.17,11.37,514.29,-2.63,100.00,22.50,18887,11990,645,185,730,490,4.24504245,0.38100381,0.66900669,2.758382898,15.03264587,35.74981863,21.34418074,4.140325422,23.73302933,2.71,13.59365572,11.52486855,62.27911387,1415,33333,0.0300003,4119,6899,2901,19298,4580,11601,3.01203012,799,127,320,1337,7225,1577,11601,0.71700717,239,0.04500045,15,10,1004,223,672.09,4211,32899,6682,317.5,931,-0.5,33215,33715,32970,33199,33025,919,482,33496,33464,33349,-338,33242,32901
01111,AL,Randolph,-0.022,-0.937,22722,0.711,-1.648,-0.253,2.38,1.19,-0.22,0.315055637,39.47,23.89,16.97,75.42,20.09,0.24,0.37,2.83,1.14,2.01,-6.97,8.00,104.88,138.60,89.13,17280,4604,54,84,649,261,1.293769594,0.251688965,0.60052104,0.838887612,20.36637931,34.87576065,20.01140974,8.221348884,16.52510142,2.55,11.9857504,14.76672029,76.6490462,293,22647,0,3157,5502,3213,15776,2607,8702,0.158961452,1297,57,73,1285,6670,1043,8702,0.728573321,165,0.154545856,35,0,36,136,580.55,3888,22913,5473,70.5,-48.5,266,22533,22547,22937,22353,22745,-58,-378,22594,22504,22687,163,22727,22916
01113,AL,Russell,0.306,8.702,57961,4.205,4.497,0.049,6.41,2.80,2.16,0.96777432,82.58,25.50,12.69,52.11,41.41,0.42,0.36,3.68,2.09,-1.20,8.45,28.90,15.24,161.56,107.13,27591,21926,223,189,1946,1104,3.661651022,0.605673661,0.72646328,1.753933454,16.17934224,31.44141829,23.35046249,11.20503597,17.82374101,2.47,16.19379245,10.48920987,60.1796922,2122,57952,0.243304804,9088,12237,6297,38920,6937,23262,0.534925456,4361,351,408,2440,13999,3767,23262,1.894671452,1098,0.276090558,160,141,310,421,641.14,6720,52947,13499,482,1077,1397,57500,59149,53321,59224,54852,26,2398,58844,58185,56985,2242,57784,52963
01115,AL,St. Clair,0.968,7.109,89512,5.763,1.346,0.363,29.12,24.24,3.52,0.430239705,132.29,23.72,13.05,87.26,8.49,0.61,0.30,2.05,1.34,25.95,35.12,374.07,8.15,150.15,103.07,72947,7098,512,252,1716,1123,1.596790508,0.143199718,0.280716908,0.6149332,15.44673092,35.57078666,23.15218807,9.7453764,16.08491795,2.68,10.52565863,9.102259958,79.89449369,1405,87989,0.038641194,14221,21849,9488,61424,9880,32036,0.587573447,5986,126,197,2916,25595,3372,32036,0.727363648,640,0.084101422,74,34,517,247,631.90,10909,83593,19826,280,2289,15778,84761,85810,83571,85996,83975,303,1125,86546,87306,87926,4816,88654,83350
01117,AL,Shelby,0.983,11.054,217702,6.636,4.419,0.936,36.14,23.84,10.59,1.364101359,248.54,25.61,10.57,80.16,10.56,1.90,0.23,5.93,1.38,23.17,94.95,152.49,3.85,297.49,161.34,156371,20606,3699,458,11567,2684,5.611623374,0.651729825,1.866168147,1.498179078,7.328762885,19.82781739,22.14719412,7.766783335,42.92944226,2.64,8.833354264,9.506467412,80.5261836,11977,213432,0.271280783,32208,28835,10658,145427,62431,79630,1.66095056,11295,1391,1193,7570,64123,7034,79630,2.623317965,5599,0.279245849,596,579,3545,3983,784.93,20627,195085,49962,1973.5,15315.5,34488.5,200912,204039,196032,206280,197952,1834,8662,208959,211282,213633,13008,215583,195253
01119,AL,Sumter,-1.638,-9.49,12427,-8.529,-0.961,2.272,-6.99,-15.38,0.98,0.183100502,15.23,22.29,14.99,24.01,74.71,0.24,0.08,0.62,0.34,-13.35,-4.06,120.00,-21.43,-47.88,-38.96,3304,10283,33,11,86,47,1.648823943,0.031257326,0.148472298,1.710880431,13.30365974,35.36102868,23.40504451,6.367457962,21.5628091,2.29,21.33794694,16.22452903,64.07151096,211,12797,0,1893,2860,1076,8088,1744,5202,1.133078065,515,4,89,844,3333,1110,5202,0.382902243,49,0.101586309,13,0,145,19,903.89,2063,13763,3068,27,145,-2268,13440,13394,13730,13270,13490,312,-132,13206,12967,12749,-1171,12634,13763
01121,AL,Talladega,-0.198,-2.67,79978,-1.228,-1.442,0.4,2.45,-1.31,1.51,0.402986183,111.69,23.44,14.09,64.50,31.54,0.40,0.28,2.03,1.34,-0.60,2.96,106.92,33.72,105.79,93.16,53079,25953,329,230,1671,1101,1.53009815,0.208989016,0.340851133,0.579710145,19.67031593,33.72028646,23.14217849,8.506420445,14.96079867,2.45,17.29256251,12.51473165,71.29160694,1230,80387,0.041051414,12958,18881,11014,55993,8377,31395,0.480177143,4763,168,182,3929,22382,5429,31395,0.651846692,524,0.042295396,34,33,386,274,736.78,11591,82291,19285,325.5,1220,-1056,82146,81578,82172,81512,81863,329,-1185,81128,80552,80142,-1009,80137,82353
01123,AL,Tallapoosa,-0.414,-2.674,40367,-0.868,-1.806,0.036,0.34,-0.09,-1.20,0.233874643,58.08,22.15,17.28,69.30,26.55,0.47,0.29,2.50,0.98,-4.96,5.36,166.22,11.21,330.58,80.09,28838,11050,197,119,1042,407,1.465183395,0.078932439,0.813990775,0.450478248,19.34628667,32.70659643,20.67882932,8.825478774,18.4428088,2.46,13.81672323,13.72415921,74.85961123,594,40541,0,5928,9376,5546,28667,5287,16205,0.291063368,2530,32,73,2224,12131,2239,16205,0.947189265,384,0.128265213,52,0,118,330,716.52,7193,41616,9219,97.5,-498.5,-36,41048,41028,41476,40884,41402,15,-749,40605,40586,40613,-360,40535,41618
01125,AL,Tuscaloosa,0.497,7.364,209355,3.891,3.472,1.337,18.06,7.65,4.71,1.587834162,147.27,21.47,10.81,65.04,29.49,1.18,0.23,3.06,1.08,13.69,19.25,52.26,30.75,179.30,54.68,126611,57401,2293,455,5949,2099,3.78331444,0.451991028,0.886616338,1.272408606,11.65075626,29.8939995,20.92347508,6.80092363,30.73084552,2.72,14.92251004,9.258773685,63.7460151,7843,207305,0.235884325,27003,38580,15036,129056,39660,72461,1.280239261,8777,937,922,6709,46191,10813,72461,1.653119799,3427,0.078145727,162,489,2654,1838,1321.75,21050,194656,41786,2626.5,7783.5,12654.5,198807,201084,194996,203086,196745,2608,6771,204767,206464,207618,7588,208319,194667
01127,AL,Walker,-0.232,-5.188,63521,-2.302,-2.887,0.157,-5.22,-1.52,-1.00,0.463159684,84.71,22.54,16.25,90.40,5.80,0.28,0.35,1.95,1.24,-6.58,-10.13,35.71,18.27,115.32,35.74,60587,3885,190,233,1307,828,1.484947746,0.087349867,0.344720013,0.819377273,18.17917913,37.50614086,22.54700549,10.423831,11.34384351,2.53,12.36660138,13.21795435,77.24929054,952,64110,0,10097,16796,8141,44782,5080,25019,0.41491187,4668,56,205,3307,19327,3094,25019,0.928092341,595,0.024957105,16,0,266,221,791.19,10894,67023,15107,327,-707.5,-1070,66104,65777,66997,65338,66585,105,-1934,64931,64533,63895,-1542,63669,67020
01129,AL,Washington,-0.463,-7.375,16326,-5.685,-1.691,0.953,-2.85,-8.32,2.19,-0.019335948,16.28,25.50,14.73,65.16,24.80,0.10,7.93,0.86,1.18,-1.87,-9.51,80.00,8.74,-5.63,31.01,11455,4360,18,1394,151,207,2.714467082,0.036273502,0.731515628,0.467445743,17.37176097,43.06363476,18.34126564,8.558082144,12.66525648,2.74,12.78797997,12.17028381,82.65442404,449,16541,0,2081,4886,1971,11346,1437,5990,0.253914515,971,6,28,729,4951,766,5990,2.375914395,393,0.04836467,8,0,42,121,1080.21,2590,17581,4484,-3.5,396.5,-1506,17146,16897,17626,16868,17355,168,-298,16832,16621,16522,-1002,16402,17580
01131,AL,Wilcox,-2.132,-10.268,10373,-9.256,-1.012,0,-11.48,-8.98,3.59,0.09274287,13.13,26.99,15.01,26.65,72.15,0.03,0.12,0.62,0.44,-13.87,-10.64,-50.00,-26.32,-25.77,104.00,3110,8420,4,14,72,51,0.61791967,0,0.028087258,0.830306175,23.54512229,39.47146472,18.92043857,5.566488614,12.4964858,2.71,22.05500778,14.91956409,67.90347691,66,10681,0,1346,2808,1675,7114,889,3854,0.580469993,396,0,32,575,2617,850,3854,0.037449677,4,0,0,0,62,3,888.50,1752,11670,3150,12,465,-1162.5,11302,11145,11560,10946,11438,0,-117,10896,10844,10691,-1070,10599,11664
01133,AL,Winston,-0.27,-3.207,23629,-0.696,-2.511,0.041,-1.45,-2.26,-0.94,0.931327192,39.94,21.64,17.70,94.91,0.47,0.24,0.57,2.61,1.44,-3.40,23.66,96.67,29.91,71.77,75.62,23237,115,59,139,639,353,1.501009082,0.092499159,1.282374706,1.219766472,21.18792259,38.21403591,20.6283516,7.140359058,12.82933085,2.44,10.77981651,14.79357798,79.40992494,357,23784,0,3539,6556,3635,17156,2201,9592,0.088294652,1225,22,117,1419,7617,1034,9592,1.282374706,305,0.037840565,9,0,21,305,612.98,4333,24484,5299,231.5,-233,-563,24193,24189,24412,24139,24362,10,-613,23930,23907,23760,-170,23693,24488
02000,AK,Alaska,-0.489,2.47,731545,-6.024,8.495,2.256,13.29,0.28,11.89,1.440291864,1.24,26.38,7.74,64.11,3.09,5.27,14.44,5.53,7.30,7.44,4.16,51.40,6.27,51.82,51.92,455320,21949,37459,102556,39249,51875,7.823837149,1.06882947,0.614325951,2.103052742,7.152934126,28.00372878,26.73819046,8.553932075,29.55121456,2.8,10.59933845,7.769611519,64.33730945,57667,737068,0.344065948,128500,134582,34376,480586,142019,253346,4.339491065,41109,7878,5328,19684,162996,26853,253346,1.123776911,8283,0.290882252,2144,2536,31985,4528,570640.95,54938,710231,187378,9044.5,74659,1752,730443,737068,713910,736283,722128,16107,60644,737498,741456,739700,-43009,735139,710249
02013,AK,Aleutians East,-1.708,5.401,3337,3.411,1.99,21.257,16.46,-1.32,5.03,1.893798737,0.45,11.81,4.93,13.53,6.75,35.43,27.67,12.26,4.87,-18.43,404.76,56.32,-13.01,13.57,93.67,425,212,1113,869,385,153,27.0901034,1.624815362,3.220088626,2.696629214,14.52599388,43.46330275,25.1146789,5.389908257,11.50611621,2.61,12.24719101,7.752808989,63.82022472,917,3385,2.511078287,657,1137,380,2616,301,890,16.86853767,141,55,24,69,568,109,890,3.485967504,118,2.274741507,77,85,571,109,6981.94,155,3141,371,51,135.5,-35.5,3294,3343,3166,3346,3259,673,63,3373,3363,3455,108,3395,3141
