"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Daily Sunlight (KJ/m²)	# of Observations for Daily Sunlight	Min Daily Sunlight	Max Daily Sunlight
	"Alabama"	"01"	"Aug, 2003"	"2003/08"	20298.47	25482	11778.20	29777.90
	"Alabama"	"01"	"Sep, 2003"	"2003/09"	19409.02	24660	6499.00	25716.60
	"Alabama"	"01"	"Oct, 2003"	"2003/10"	15412.96	25482	3733.50	23575.60
	"Alabama"	"01"	"Nov, 2003"	"2003/11"	11647.20	24660	3602.90	17935.90
	"Alabama"	"01"	"Dec, 2003"	"2003/12"	10371.87	25482	2609.00	14813.30
	"Alabama"	"01"	"Jan, 2004"	"2004/01"	10121.74	25482	2317.30	16762.80
	"Alabama"	"01"	"Feb, 2004"	"2004/02"	10576.19	23838	2426.10	19902.50
	"Alabama"	"01"	"Mar, 2004"	"2004/03"	18304.60	25482	3588.70	25680.70
	"Alabama"	"01"	"Apr, 2004"	"2004/04"	20978.44	24660	4311.90	28317.60
	"Alabama"	"01"	"May, 2004"	"2004/05"	22652.99	25482	8308.20	30845.50
	"Alabama"	"01"	"Jun, 2004"	"2004/06"	20014.28	24660	8571.10	30579.70
	"Alabama"	"01"	"Jul, 2004"	"2004/07"	25115.63	25482	8370.80	34152.40
	"Alabama"	"01"	"Aug, 2004"	"2004/08"	22234.80	25482	10120.30	31033.10
	"Alabama"	"01"	"Sep, 2004"	"2004/09"	18522.19	24660	4738.10	25566.60
	"Alabama"	"01"	"Oct, 2004"	"2004/10"	14458.01	25482	4632.20	22792.80
	"Alabama"	"01"	"Nov, 2004"	"2004/11"	10362.45	24660	2390.50	17881.40
	"Alabama"	"01"	"Dec, 2004"	"2004/12"	10104.50	25482	3011.80	14588.50
	"Alabama"	"01"	"Jan, 2005"	"2005/01"	10445.05	25482	2620.40	15702.10
	"Alabama"	"01"	"Feb, 2005"	"2005/02"	11809.57	23016	2681.80	19476.80
	"Alabama"	"01"	"Mar, 2005"	"2005/03"	16311.23	25482	4297.90	25433.50
	"Alabama"	"01"	"Apr, 2005"	"2005/04"	20230.70	24660	6963.80	28506.40
	"Alabama"	"01"	"May, 2005"	"2005/05"	24506.06	25482	9047.20	30782.30
	"Alabama"	"01"	"Jun, 2005"	"2005/06"	22179.50	24660	5987.90	32191.20
	"Alabama"	"01"	"Jul, 2005"	"2005/07"	22484.59	25482	6837.10	33235.10
	"Alabama"	"01"	"Aug, 2005"	"2005/08"	19887.25	25482	6808.20	28759.90
	"Alabama"	"01"	"Sep, 2005"	"2005/09"	20425.00	24660	5144.10	26366.00
	"Alabama"	"01"	"Oct, 2005"	"2005/10"	16557.53	25482	5308.10	22251.80
	"Alabama"	"01"	"Nov, 2005"	"2005/11"	11567.33	24660	2765.50	17876.10
	"Alabama"	"01"	"Dec, 2005"	"2005/12"	9740.10	25482	2188.10	14722.50
	"Alabama"	"01"	"Jan, 2006"	"2006/01"	10423.29	25482	3368.90	17020.70
	"Alabama"	"01"	"Feb, 2006"	"2006/02"	11861.35	23016	3119.20	21340.90
	"Alabama"	"01"	"Mar, 2006"	"2006/03"	17677.34	25482	4963.50	25338.70
	"Alabama"	"01"	"Apr, 2006"	"2006/04"	21500.53	24660	5601.60	27981.80
	"Alabama"	"01"	"May, 2006"	"2006/05"	23991.30	25482	12120.70	31046.80
	"Alabama"	"01"	"Jun, 2006"	"2006/06"	26001.04	24660	12224.80	32526.60
	"Alabama"	"01"	"Jul, 2006"	"2006/07"	24768.78	25482	12561.70	33926.90
	"Alabama"	"01"	"Aug, 2006"	"2006/08"	21090.63	25482	11868.40	30737.10
	"Alabama"	"01"	"Sep, 2006"	"2006/09"	18145.31	24660	7665.80	26719.00
	"Alabama"	"01"	"Oct, 2006"	"2006/10"	15879.04	25482	3185.80	22533.20
	"Alabama"	"01"	"Nov, 2006"	"2006/11"	11842.57	24660	2955.50	18503.60
	"Alabama"	"01"	"Dec, 2006"	"2006/12"	10023.91	25482	3020.90	15045.00
	"Alabama"	"01"	"Jan, 2007"	"2007/01"	9635.08	25482	2019.20	16609.40
	"Alabama"	"01"	"Feb, 2007"	"2007/02"	12789.77	23016	2960.30	20794.30
	"Alabama"	"01"	"Mar, 2007"	"2007/03"	18879.18	25482	7734.80	24538.40
	"Alabama"	"01"	"Apr, 2007"	"2007/04"	20109.92	24660	6249.70	28009.20
	"Alabama"	"01"	"May, 2007"	"2007/05"	26004.51	25482	10260.60	31761.20
	"Alabama"	"01"	"Jun, 2007"	"2007/06"	24112.33	24660	10702.40	31923.90
	"Alabama"	"01"	"Jul, 2007"	"2007/07"	22380.69	25482	11165.20	34401.40
	"Alabama"	"01"	"Aug, 2007"	"2007/08"	23127.87	25482	11983.80	30542.90
	"Alabama"	"01"	"Sep, 2007"	"2007/09"	18832.85	24660	8506.20	25555.50
	"Alabama"	"01"	"Oct, 2007"	"2007/10"	15437.26	25482	3285.30	23238.80
	"Alabama"	"01"	"Nov, 2007"	"2007/11"	11967.13	24660	4320.30	18182.10
	"Alabama"	"01"	"Dec, 2007"	"2007/12"	9509.83	25482	2650.30	14683.70
	"Alabama"	"01"	"Jan, 2008"	"2008/01"	10020.71	25482	2421.50	17168.60
	"Alabama"	"01"	"Feb, 2008"	"2008/02"	13113.59	23838	2922.70	21293.00
	"Alabama"	"01"	"Mar, 2008"	"2008/03"	18060.01	25482	4290.00	25349.30
	"Alabama"	"01"	"Apr, 2008"	"2008/04"	20943.49	24660	6108.50	28576.70
	"Alabama"	"01"	"May, 2008"	"2008/05"	23853.14	25482	9844.50	31482.80
	"Alabama"	"01"	"Jun, 2008"	"2008/06"	24298.66	24660	13083.30	32170.30
	"Alabama"	"01"	"Jul, 2008"	"2008/07"	24227.92	25482	13735.10	35127.40
	"Alabama"	"01"	"Aug, 2008"	"2008/08"	20851.70	25482	6561.10	31314.40
	"Alabama"	"01"	"Sep, 2008"	"2008/09"	18836.93	24660	7428.00	24832.20
	"Alabama"	"01"	"Oct, 2008"	"2008/10"	16179.52	25482	4214.90	23512.60
	"Alabama"	"01"	"Nov, 2008"	"2008/11"	11349.12	24660	3086.50	18012.20
	"Alabama"	"01"	"Dec, 2008"	"2008/12"	8951.13	25482	2213.90	14941.00
	"Alabama"	"01"	"Jan, 2009"	"2009/01"	9969.26	25482	2323.80	17061.60
	"Alabama"	"01"	"Feb, 2009"	"2009/02"	12930.62	23016	3962.30	20782.60
	"Alabama"	"01"	"Mar, 2009"	"2009/03"	16357.71	25482	3793.60	25558.00
	"Alabama"	"01"	"Apr, 2009"	"2009/04"	20588.00	24660	7488.10	27627.40
	"Alabama"	"01"	"May, 2009"	"2009/05"	20643.28	25482	8593.10	31406.20
	"Alabama"	"01"	"Jun, 2009"	"2009/06"	26002.51	24660	13353.10	32164.90
	"Alabama"	"01"	"Jul, 2009"	"2009/07"	25343.92	25482	12478.90	34806.60
	"Alabama"	"01"	"Aug, 2009"	"2009/08"	21524.10	25482	8996.70	30796.90
	"Alabama"	"01"	"Sep, 2009"	"2009/09"	16003.97	24660	5575.20	25288.80
	"Alabama"	"01"	"Oct, 2009"	"2009/10"	14060.79	25482	3573.50	23068.80
	"Alabama"	"01"	"Nov, 2009"	"2009/11"	11885.50	24660	2172.30	18452.70
	"Alabama"	"01"	"Dec, 2009"	"2009/12"	8986.67	25482	2220.40	14339.20
	"Alabama"	"01"	"Jan, 2010"	"2010/01"	10160.75	25482	2376.60	16500.00
	"Alabama"	"01"	"Feb, 2010"	"2010/02"	12634.35	23016	2665.80	21502.10
	"Alabama"	"01"	"Mar, 2010"	"2010/03"	15978.68	25482	3967.80	25739.70
	"Alabama"	"01"	"Apr, 2010"	"2010/04"	22229.13	24660	10034.60	28300.30
	"Alabama"	"01"	"May, 2010"	"2010/05"	23112.50	25482	7720.80	30558.00
	"Alabama"	"01"	"Jun, 2010"	"2010/06"	23315.67	24660	12056.40	31719.30
	"Alabama"	"01"	"Jul, 2010"	"2010/07"	24537.53	25482	12838.80	34778.40
	"Alabama"	"01"	"Aug, 2010"	"2010/08"	19922.14	25482	8859.10	29599.80
	"Alabama"	"01"	"Sep, 2010"	"2010/09"	20650.70	24660	6076.70	26704.70
	"Alabama"	"01"	"Oct, 2010"	"2010/10"	17838.69	25482	5858.90	23504.70
	"Alabama"	"01"	"Nov, 2010"	"2010/11"	10863.03	24660	2291.00	18002.40
	"Alabama"	"01"	"Dec, 2010"	"2010/12"	9272.24	25482	2624.70	14970.60
"Total"	"Alabama"	"01"			16917.52	9607536	1781.30	35387.10
	"Arizona"	"04"	"Jan, 1979"	"1979/01"	10297.08	57567	2939.40	15940.80
	"Arizona"	"04"	"Feb, 1979"	"1979/02"	14709.67	51996	5660.30	19932.80
	"Arizona"	"04"	"Mar, 1979"	"1979/03"	18461.44	57567	4801.70	25560.00
	"Arizona"	"04"	"Apr, 1979"	"1979/04"	24771.05	55710	8140.80	29353.70
	"Arizona"	"04"	"May, 1979"	"1979/05"	27764.38	57567	11054.30	31315.90
	"Arizona"	"04"	"Jun, 1979"	"1979/06"	28713.05	55710	13378.30	32215.50
	"Arizona"	"04"	"Jul, 1979"	"1979/07"	26063.34	57567	9249.30	31127.40
	"Arizona"	"04"	"Aug, 1979"	"1979/08"	23154.78	57567	8204.00	28302.40
	"Arizona"	"04"	"Sep, 1979"	"1979/09"	21241.82	55710	5132.80	25462.10
	"Arizona"	"04"	"Oct, 1979"	"1979/10"	17265.22	57567	4836.00	21387.80
	"Arizona"	"04"	"Nov, 1979"	"1979/11"	12823.92	55710	3108.80	17464.70
	"Arizona"	"04"	"Dec, 1979"	"1979/12"	10975.68	57567	2497.90	14660.90
	"Arizona"	"04"	"Jan, 1980"	"1980/01"	10122.21	57567	2818.90	15550.80
	"Arizona"	"04"	"Feb, 1980"	"1980/02"	13801.93	53853	4058.50	20000.00
	"Arizona"	"04"	"Mar, 1980"	"1980/03"	18838.71	57567	5750.90	26016.90
	"Arizona"	"04"	"Apr, 1980"	"1980/04"	23498.19	55710	7656.10	28891.30
	"Arizona"	"04"	"May, 1980"	"1980/05"	28014.98	57567	10075.60	32189.00
	"Arizona"	"04"	"Jun, 1980"	"1980/06"	29143.46	55710	14017.90	32111.90
	"Arizona"	"04"	"Jul, 1980"	"1980/07"	25578.90	57567	11417.10	31322.80
	"Arizona"	"04"	"Aug, 1980"	"1980/08"	23308.93	57567	8302.60	27915.20
	"Arizona"	"04"	"Sep, 1980"	"1980/09"	20807.68	55710	10082.30	25350.60
	"Arizona"	"04"	"Oct, 1980"	"1980/10"	17262.29	57567	5228.70	21862.50
	"Arizona"	"04"	"Nov, 1980"	"1980/11"	12980.10	55710	3574.40	17293.00
	"Arizona"	"04"	"Dec, 1980"	"1980/12"	11155.05	57567	3150.90	14180.00
	"Arizona"	"04"	"Jan, 1981"	"1981/01"	10791.90	57567	3180.70	16072.30
	"Arizona"	"04"	"Feb, 1981"	"1981/02"	14809.58	51996	4572.30	19851.10
	"Arizona"	"04"	"Mar, 1981"	"1981/03"	18523.20	57567	5600.10	25463.70
	"Arizona"	"04"	"Apr, 1981"	"1981/04"	24081.60	55710	7499.60	28842.50
	"Arizona"	"04"	"May, 1981"	"1981/05"	27913.06	57567	9287.50	31635.90
	"Arizona"	"04"	"Jun, 1981"	"1981/06"	29055.45	55710	18080.80	32663.80
	"Arizona"	"04"	"Jul, 1981"	"1981/07"	25076.51	57567	15347.90	30422.70
	"Arizona"	"04"	"Aug, 1981"	"1981/08"	23165.57	57567	14489.00	28661.40
	"Arizona"	"04"	"Sep, 1981"	"1981/09"	20425.88	55710	10143.20	24912.40
	"Arizona"	"04"	"Oct, 1981"	"1981/10"	16390.74	57567	4652.30	21444.60
	"Arizona"	"04"	"Nov, 1981"	"1981/11"	12725.77	55710	3070.80	17500.50
	"Arizona"	"04"	"Dec, 1981"	"1981/12"	11218.73	57567	3523.10	14297.20
	"Arizona"	"04"	"Jan, 1982"	"1982/01"	10773.01	57567	2310.40	16150.00
	"Arizona"	"04"	"Feb, 1982"	"1982/02"	14142.37	51996	4094.20	19944.80
	"Arizona"	"04"	"Mar, 1982"	"1982/03"	17707.23	57567	5452.70	25255.00
	"Arizona"	"04"	"Apr, 1982"	"1982/04"	23858.23	55710	8151.80	29390.60
	"Arizona"	"04"	"May, 1982"	"1982/05"	28191.82	57567	10852.10	31924.60
	"Arizona"	"04"	"Jun, 1982"	"1982/06"	29191.50	55710	14238.80	32068.90
	"Arizona"	"04"	"Jul, 1982"	"1982/07"	25453.54	57567	10869.60	30976.10
	"Arizona"	"04"	"Aug, 1982"	"1982/08"	22058.13	57567	10955.40	28271.80
	"Arizona"	"04"	"Sep, 1982"	"1982/09"	19844.68	55710	6338.80	25018.30
	"Arizona"	"04"	"Oct, 1982"	"1982/10"	17089.78	57567	4043.60	22110.30
	"Arizona"	"04"	"Nov, 1982"	"1982/11"	11235.01	55710	3560.70	17134.60
	"Arizona"	"04"	"Dec, 1982"	"1982/12"	10538.14	57567	3231.90	14210.50
	"Arizona"	"04"	"Jan, 1983"	"1983/01"	11372.77	57567	3006.70	15178.30
	"Arizona"	"04"	"Feb, 1983"	"1983/02"	13830.68	51996	4421.70	19076.00
	"Arizona"	"04"	"Mar, 1983"	"1983/03"	17718.26	57567	5843.40	25449.40
	"Arizona"	"04"	"Apr, 1983"	"1983/04"	22602.44	55710	5925.40	29088.30
	"Arizona"	"04"	"May, 1983"	"1983/05"	28754.66	57567	13880.90	31780.70
	"Arizona"	"04"	"Jun, 1983"	"1983/06"	29441.25	55710	16156.20	31779.00
	"Arizona"	"04"	"Jul, 1983"	"1983/07"	25300.29	57567	11505.00	30817.70
	"Arizona"	"04"	"Aug, 1983"	"1983/08"	21778.24	57567	7790.90	27518.90
	"Arizona"	"04"	"Sep, 1983"	"1983/09"	19442.24	55710	7249.20	24747.00
	"Arizona"	"04"	"Oct, 1983"	"1983/10"	16303.20	57567	5377.20	21066.00
	"Arizona"	"04"	"Nov, 1983"	"1983/11"	12187.73	55710	3238.10	16666.30
	"Arizona"	"04"	"Dec, 1983"	"1983/12"	10456.26	57567	3339.10	14264.20
	"Arizona"	"04"	"Jan, 1984"	"1984/01"	11767.05	57567	3412.10	15936.60
	"Arizona"	"04"	"Feb, 1984"	"1984/02"	15680.33	53853	5557.30	20257.10
	"Arizona"	"04"	"Mar, 1984"	"1984/03"	20697.21	57567	7247.70	25555.80
	"Arizona"	"04"	"Apr, 1984"	"1984/04"	23827.13	55710	7803.60	29619.60
	"Arizona"	"04"	"May, 1984"	"1984/05"	29105.94	57567	13058.50	31788.80
	"Arizona"	"04"	"Jun, 1984"	"1984/06"	27561.39	55710	9903.60	31913.60
	"Arizona"	"04"	"Jul, 1984"	"1984/07"	24054.57	57567	12253.60	30010.40
	"Arizona"	"04"	"Aug, 1984"	"1984/08"	21897.35	57567	10138.30	28112.40
	"Arizona"	"04"	"Sep, 1984"	"1984/09"	20449.80	55710	8090.60	25365.60
	"Arizona"	"04"	"Oct, 1984"	"1984/10"	15943.87	57567	5541.70	21029.90
	"Arizona"	"04"	"Nov, 1984"	"1984/11"	12522.83	55710	3760.10	17271.40
	"Arizona"	"04"	"Dec, 1984"	"1984/12"	9208.25	57567	2484.00	13856.40
	"Arizona"	"04"	"Jan, 1985"	"1985/01"	10865.64	57567	3040.50	16118.10
	"Arizona"	"04"	"Feb, 1985"	"1985/02"	14472.96	51996	3415.10	20011.80
	"Arizona"	"04"	"Mar, 1985"	"1985/03"	17892.32	57567	4652.80	25737.40
	"Arizona"	"04"	"Apr, 1985"	"1985/04"	24597.62	55710	10481.80	29107.60
	"Arizona"	"04"	"May, 1985"	"1985/05"	27999.25	57567	13599.30	31709.90
	"Arizona"	"04"	"Jun, 1985"	"1985/06"	28821.72	55710	9013.80	32323.80
	"Arizona"	"04"	"Jul, 1985"	"1985/07"	24954.82	57567	12688.00	31110.90
	"Arizona"	"04"	"Aug, 1985"	"1985/08"	23224.37	57567	6926.80	28122.60
	"Arizona"	"04"	"Sep, 1985"	"1985/09"	20100.62	55710	8282.90	25274.90
	"Arizona"	"04"	"Oct, 1985"	"1985/10"	15846.60	57567	5186.30	21210.90
	"Arizona"	"04"	"Nov, 1985"	"1985/11"	11949.19	55710	3098.20	16998.00
	"Arizona"	"04"	"Dec, 1985"	"1985/12"	11202.44	57567	3649.90	14136.90
	"Arizona"	"04"	"Jan, 1986"	"1986/01"	11839.93	57567	2973.50	15949.10
	"Arizona"	"04"	"Feb, 1986"	"1986/02"	14268.98	51996	3183.80	19880.40
	"Arizona"	"04"	"Mar, 1986"	"1986/03"	18790.52	57567	5887.70	24595.00
	"Arizona"	"04"	"Apr, 1986"	"1986/04"	23719.13	55710	7349.40	29791.20
	"Arizona"	"04"	"May, 1986"	"1986/05"	28344.25	57567	11918.00	31601.40
	"Arizona"	"04"	"Jun, 1986"	"1986/06"	28456.46	55710	12388.20	31797.80
	"Arizona"	"04"	"Jul, 1986"	"1986/07"	24679.50	57567	10523.30	30060.50
	"Arizona"	"04"	"Aug, 1986"	"1986/08"	22156.35	57567	8574.10	28521.70
	"Arizona"	"04"	"Sep, 1986"	"1986/09"	19479.64	55710	6659.20	25001.80
	"Arizona"	"04"	"Oct, 1986"	"1986/10"	16340.78	57567	6039.40	21833.90
	"Arizona"	"04"	"Nov, 1986"	"1986/11"	12427.58	55710	3559.50	16370.50
	"Arizona"	"04"	"Dec, 1986"	"1986/12"	10419.50	57567	3691.70	14705.10
	"Arizona"	"04"	"Jan, 1987"	"1987/01"	11219.41	57567	2883.00	15625.00
	"Arizona"	"04"	"Feb, 1987"	"1987/02"	13785.63	51996	4571.50	20394.20
	"Arizona"	"04"	"Mar, 1987"	"1987/03"	19238.38	57567	6042.80	25896.60
	"Arizona"	"04"	"Apr, 1987"	"1987/04"	24852.22	55710	10046.60	28814.40
	"Arizona"	"04"	"May, 1987"	"1987/05"	27680.03	57567	14569.50	31980.30
	"Arizona"	"04"	"Jun, 1987"	"1987/06"	28634.61	55710	15229.30	31900.40
	"Arizona"	"04"	"Jul, 1987"	"1987/07"	25849.34	57567	12509.60	31354.30
	"Arizona"	"04"	"Aug, 1987"	"1987/08"	22873.73	57567	11117.90	27779.60
	"Arizona"	"04"	"Sep, 1987"	"1987/09"	20850.86	55710	10807.00	25283.50
	"Arizona"	"04"	"Oct, 1987"	"1987/10"	16005.11	57567	5327.20	21598.10
	"Arizona"	"04"	"Nov, 1987"	"1987/11"	12606.70	55710	4595.20	16788.50
	"Arizona"	"04"	"Dec, 1987"	"1987/12"	10340.22	57567	2382.50	14287.80
	"Arizona"	"04"	"Jan, 1988"	"1988/01"	11466.62	57567	3138.00	15560.00
	"Arizona"	"04"	"Feb, 1988"	"1988/02"	14832.35	53853	2871.20	19312.30
	"Arizona"	"04"	"Mar, 1988"	"1988/03"	20924.12	57567	7283.00	26082.40
	"Arizona"	"04"	"Apr, 1988"	"1988/04"	23261.23	55710	6143.40	29582.70
	"Arizona"	"04"	"May, 1988"	"1988/05"	28450.59	57567	11663.70	31928.70
	"Arizona"	"04"	"Jun, 1988"	"1988/06"	28385.62	55710	13187.20	31748.00
	"Arizona"	"04"	"Jul, 1988"	"1988/07"	25281.47	57567	15490.50	30240.10
	"Arizona"	"04"	"Aug, 1988"	"1988/08"	21556.47	57567	7562.70	27990.50
	"Arizona"	"04"	"Sep, 1988"	"1988/09"	20988.40	55710	9791.20	25169.20
	"Arizona"	"04"	"Oct, 1988"	"1988/10"	17124.57	57567	9113.80	21887.70
	"Arizona"	"04"	"Nov, 1988"	"1988/11"	12900.78	55710	3592.10	16813.00
	"Arizona"	"04"	"Dec, 1988"	"1988/12"	10739.28	57567	2719.40	14378.30
	"Arizona"	"04"	"Jan, 1989"	"1989/01"	11375.32	57567	3352.10	16091.60
	"Arizona"	"04"	"Feb, 1989"	"1989/02"	14224.07	51996	2918.60	19965.30
	"Arizona"	"04"	"Mar, 1989"	"1989/03"	20095.07	57567	5291.90	25468.60
	"Arizona"	"04"	"Apr, 1989"	"1989/04"	25763.21	55710	11931.30	30112.60
	"Arizona"	"04"	"May, 1989"	"1989/05"	28459.36	57567	11035.20	32063.20
	"Arizona"	"04"	"Jun, 1989"	"1989/06"	28805.11	55710	14917.30	31905.40
	"Arizona"	"04"	"Jul, 1989"	"1989/07"	25485.50	57567	9765.50	31170.50
	"Arizona"	"04"	"Aug, 1989"	"1989/08"	23301.80	57567	13064.30	28311.80
	"Arizona"	"04"	"Sep, 1989"	"1989/09"	21089.73	55710	9315.60	24998.00
	"Arizona"	"04"	"Oct, 1989"	"1989/10"	16770.66	57567	5539.30	22128.00
	"Arizona"	"04"	"Nov, 1989"	"1989/11"	13177.37	55710	3188.20	17384.40
	"Arizona"	"04"	"Dec, 1989"	"1989/12"	11464.78	57567	3942.50	14383.90
	"Arizona"	"04"	"Jan, 1990"	"1990/01"	11372.50	57567	2528.80	16239.70
	"Arizona"	"04"	"Feb, 1990"	"1990/02"	13871.65	51996	3433.00	19802.40
	"Arizona"	"04"	"Mar, 1990"	"1990/03"	18163.91	57567	5545.40	24553.90
	"Arizona"	"04"	"Apr, 1990"	"1990/04"	23628.77	55710	6768.10	29407.30
	"Arizona"	"04"	"May, 1990"	"1990/05"	28089.36	57567	7458.90	32060.90
	"Arizona"	"04"	"Jun, 1990"	"1990/06"	28773.62	55710	15281.40	32203.40
	"Arizona"	"04"	"Jul, 1990"	"1990/07"	24592.45	57567	9983.00	30055.20
	"Arizona"	"04"	"Aug, 1990"	"1990/08"	22934.70	57567	8627.40	28038.20
	"Arizona"	"04"	"Sep, 1990"	"1990/09"	19278.85	55710	5478.50	24097.90
	"Arizona"	"04"	"Oct, 1990"	"1990/10"	17553.73	57567	9969.20	21428.70
	"Arizona"	"04"	"Nov, 1990"	"1990/11"	12600.47	55710	3049.00	16918.30
	"Arizona"	"04"	"Dec, 1990"	"1990/12"	10457.20	57567	2781.30	14564.90
	"Arizona"	"04"	"Jan, 1991"	"1991/01"	11244.58	57567	3062.90	16502.60
	"Arizona"	"04"	"Feb, 1991"	"1991/02"	14740.50	51996	4873.20	19410.30
	"Arizona"	"04"	"Mar, 1991"	"1991/03"	17913.26	57567	6294.60	25774.00
	"Arizona"	"04"	"Apr, 1991"	"1991/04"	25608.19	55710	8573.80	30165.30
	"Arizona"	"04"	"May, 1991"	"1991/05"	28865.69	57567	10270.90	32075.20
	"Arizona"	"04"	"Jun, 1991"	"1991/06"	28086.96	55710	13224.10	32219.10
	"Arizona"	"04"	"Jul, 1991"	"1991/07"	25203.66	57567	8371.10	30688.80
	"Arizona"	"04"	"Aug, 1991"	"1991/08"	22587.82	57567	9608.80	28567.30
	"Arizona"	"04"	"Sep, 1991"	"1991/09"	20466.61	55710	9784.90	24537.20
	"Arizona"	"04"	"Oct, 1991"	"1991/10"	17112.03	57567	4591.30	21644.20
	"Arizona"	"04"	"Nov, 1991"	"1991/11"	12308.87	55710	3068.40	17408.60
	"Arizona"	"04"	"Dec, 1991"	"1991/12"	9887.37	57567	2660.70	14246.90
	"Arizona"	"04"	"Jan, 1992"	"1992/01"	11497.79	57567	2650.60	15836.00
	"Arizona"	"04"	"Feb, 1992"	"1992/02"	13752.25	53853	4284.30	20163.30
	"Arizona"	"04"	"Mar, 1992"	"1992/03"	17493.66	57567	5407.70	24455.10
	"Arizona"	"04"	"Apr, 1992"	"1992/04"	25287.39	55710	7550.20	29232.20
	"Arizona"	"04"	"May, 1992"	"1992/05"	27064.21	57567	18338.90	30791.70
	"Arizona"	"04"	"Jun, 1992"	"1992/06"	28893.72	55710	14587.70	32059.40
	"Arizona"	"04"	"Jul, 1992"	"1992/07"	25362.49	57567	12455.00	31082.50
	"Arizona"	"04"	"Aug, 1992"	"1992/08"	22312.16	57567	7732.00	27885.00
	"Arizona"	"04"	"Sep, 1992"	"1992/09"	21044.66	55710	9735.60	25396.20
	"Arizona"	"04"	"Oct, 1992"	"1992/10"	16781.88	57567	5466.80	22213.30
	"Arizona"	"04"	"Nov, 1992"	"1992/11"	12797.23	55710	3421.40	17065.20
	"Arizona"	"04"	"Dec, 1992"	"1992/12"	9916.10	57567	2865.20	14297.40
	"Arizona"	"04"	"Jan, 1993"	"1993/01"	10154.05	57567	3064.50	15730.30
	"Arizona"	"04"	"Feb, 1993"	"1993/02"	12896.05	51996	2990.20	19614.00
	"Arizona"	"04"	"Mar, 1993"	"1993/03"	19364.78	57567	5145.40	25241.80
	"Arizona"	"04"	"Apr, 1993"	"1993/04"	25736.71	55710	12610.20	29348.10
	"Arizona"	"04"	"May, 1993"	"1993/05"	28435.43	57567	11786.00	31874.90
	"Arizona"	"04"	"Jun, 1993"	"1993/06"	28954.94	55710	9206.70	31811.00
	"Arizona"	"04"	"Jul, 1993"	"1993/07"	26232.84	57567	10885.00	30387.80
	"Arizona"	"04"	"Aug, 1993"	"1993/08"	21941.81	57567	7650.20	27979.60
	"Arizona"	"04"	"Sep, 1993"	"1993/09"	21481.08	55710	10731.40	24692.20
	"Arizona"	"04"	"Oct, 1993"	"1993/10"	16446.35	57567	5271.10	21476.70
	"Arizona"	"04"	"Nov, 1993"	"1993/11"	12049.55	55710	3150.20	17109.40
	"Arizona"	"04"	"Dec, 1993"	"1993/12"	10853.49	57567	2946.40	14458.70
	"Arizona"	"04"	"Jan, 1994"	"1994/01"	11937.60	57567	3221.70	16331.10
	"Arizona"	"04"	"Feb, 1994"	"1994/02"	13599.38	51996	3455.80	19974.60
	"Arizona"	"04"	"Mar, 1994"	"1994/03"	18923.72	57567	5537.40	25423.20
	"Arizona"	"04"	"Apr, 1994"	"1994/04"	23563.28	55710	8542.30	29396.00
	"Arizona"	"04"	"May, 1994"	"1994/05"	27706.13	57567	13878.70	31851.80
	"Arizona"	"04"	"Jun, 1994"	"1994/06"	28803.46	55710	15915.50	31618.90
	"Arizona"	"04"	"Jul, 1994"	"1994/07"	25969.04	57567	15945.80	31039.20
	"Arizona"	"04"	"Aug, 1994"	"1994/08"	23124.07	57567	11078.40	28915.30
	"Arizona"	"04"	"Sep, 1994"	"1994/09"	20576.39	55710	8536.30	24863.60
	"Arizona"	"04"	"Oct, 1994"	"1994/10"	16487.74	57567	5311.10	21103.20
	"Arizona"	"04"	"Nov, 1994"	"1994/11"	11997.72	55710	3566.20	17195.80
	"Arizona"	"04"	"Dec, 1994"	"1994/12"	10295.27	57567	2583.60	14229.00
	"Arizona"	"04"	"Jan, 1995"	"1995/01"	10404.45	57567	2843.10	16179.30
	"Arizona"	"04"	"Feb, 1995"	"1995/02"	14437.22	51996	4691.60	19249.40
	"Arizona"	"04"	"Mar, 1995"	"1995/03"	19154.91	57567	4414.60	25600.10
	"Arizona"	"04"	"Apr, 1995"	"1995/04"	23940.95	55710	6408.30	29436.80
	"Arizona"	"04"	"May, 1995"	"1995/05"	27124.44	57567	8730.00	31526.70
	"Arizona"	"04"	"Jun, 1995"	"1995/06"	28999.88	55710	10936.90	31965.20
	"Arizona"	"04"	"Jul, 1995"	"1995/07"	26152.07	57567	10806.80	31176.10
	"Arizona"	"04"	"Aug, 1995"	"1995/08"	22614.06	57567	8104.00	28257.80
	"Arizona"	"04"	"Sep, 1995"	"1995/09"	20855.25	55710	10538.40	24932.80
	"Arizona"	"04"	"Oct, 1995"	"1995/10"	17661.21	57567	7346.40	21938.20
	"Arizona"	"04"	"Nov, 1995"	"1995/11"	13079.16	55710	6230.80	16545.00
	"Arizona"	"04"	"Dec, 1995"	"1995/12"	10922.48	57567	3271.40	14297.50
	"Arizona"	"04"	"Jan, 1996"	"1996/01"	11808.36	57567	3319.90	15823.90
	"Arizona"	"04"	"Feb, 1996"	"1996/02"	13764.43	53853	4375.50	20405.40
	"Arizona"	"04"	"Mar, 1996"	"1996/03"	20080.98	57567	6677.90	25664.80
