"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"0500000US38065","Oliver County, North Dakota","1842","105","1671","103","0","9","19","18","32","25","10","13","0","9","110","25","32","49","78","45"
"0500000US38067","Pembina County, North Dakota","6947","*****","6551","4","23","18","197","50","37","29","0","13","2","3","137","52","2","3","135","52"
"0500000US38069","Pierce County, North Dakota","4126","*****","3869","69","25","17","154","83","15","8","0","9","3","6","60","46","0","9","60","46"
"0500000US38071","Ramsey County, North Dakota","11583","*****","9764","97","64","61","1230","164","99","55","0","15","19","37","407","154","34","60","373","154"
"0500000US38073","Ransom County, North Dakota","5314","*****","5067","51","43","56","30","31","57","48","0","13","26","31","91","76","0","13","91","76"
"0500000US38075","Renville County, North Dakota","2442","*****","2364","52","6","12","3","4","5","5","0","9","14","18","50","33","21","26","29","20"
"0500000US38077","Richland County, North Dakota","16254","*****","15120","119","112","44","362","115","62","48","0","15","151","103","447","94","3","5","444","93"
"0500000US38079","Rolette County, North Dakota","14511","*****","2640","23","93","15","11357","115","21","21","0","15","38","30","362","106","20","30","342","102"
"0500000US38081","Sargent County, North Dakota","3872","*****","3647","23","96","34","20","17","11","15","0","9","18","22","80","30","3","4","77","30"
"0500000US38083","Sheridan County, North Dakota","1409","105","1393","102","0","9","10","7","0","9","0","9","0","9","6","8","0","9","6","8"
"0500000US38085","Sioux County, North Dakota","4373","*****","581","24","7","8","3644","61","0","9","3","3","36","33","102","44","20","28","82","29"
"0500000US38087","Slope County, North Dakota","742","83","715","81","13","22","5","9","0","9","0","9","0","9","9","9","0","9","9","9"
"0500000US38089","Stark County, North Dakota","31081","*****","28352","210","625","196","412","143","387","99","102","138","346","219","857","261","29","29","828","253"
"0500000US38091","Steele County, North Dakota","1744","114","1708","108","13","19","0","9","0","9","0","9","6","8","17","23","17","23","0","9"
"0500000US38093","Stutsman County, North Dakota","20965","*****","19479","159","309","44","343","118","107","42","4","8","157","76","566","176","154","136","412","158"
"0500000US38095","Towner County, North Dakota","2224","*****","2052","71","17","26","94","55","4","6","0","9","0","9","57","41","5","6","52","41"
"0500000US38097","Traill County, North Dakota","8008","*****","7468","63","87","19","81","36","30","21","25","28","171","64","146","48","12","13","134","46"
"0500000US38099","Walsh County, North Dakota","10751","*****","10130","70","44","43","233","84","51","49","0","15","147","69","146","63","4","6","142","63"
"0500000US38101","Ward County, North Dakota","68812","*****","59575","366","2653","338","1437","222","1194","212","84","24","1025","381","2844","511","166","90","2678","480"
"0500000US38103","Wells County, North Dakota","3976","*****","3892","63","0","9","9","15","9","13","0","9","6","9","60","61","29","30","31","31"
"0500000US38105","Williams County, North Dakota","35208","*****","28778","543","1572","155","1081","179","341","85","47","64","1779","571","1610","389","303","261","1307","259"
"0500000US39001","Adams County, Ohio","27776","*****","27455","151","129","108","6","6","8","12","0","21","37","46","141","68","14","17","127","65"
"0500000US39003","Allen County, Ohio","103175","*****","85161","336","12230","494","247","85","871","134","0","27","1067","347","3599","532","281","130","3318","512"
"0500000US39005","Ashland County, Ohio","53536","*****","51783","129","397","124","14","16","352","62","0","27","143","109","847","139","47","41","800","144"
"0500000US39007","Ashtabula County, Ohio","97830","*****","90804","305","3515","334","146","94","533","47","12","15","433","299","2387","374","146","133","2241","329"
"0500000US39009","Athens County, Ohio","65917","*****","60024","123","1962","122","140","101","1728","252","40","41","231","117","1792","274","50","40","1742","273"
"0500000US39011","Auglaize County, Ohio","45729","*****","44142","173","292","76","95","67","216","122","3","5","400","188","581","151","24","17","557","151"
"0500000US39013","Belmont County, Ohio","68024","*****","63374","109","2652","209","159","67","333","71","8","13","307","103","1191","265","45","45","1146","266"
"0500000US39015","Brown County, Ohio","43572","*****","42265","119","353","85","81","64","124","42","0","24","176","124","573","97","8","12","565","97"
"0500000US39017","Butler County, Ohio","380019","*****","320689","906","30587","881","1034","549","12447","420","330","35","4105","827","10827","1025","577","257","10250","1050"
"0500000US39019","Carroll County, Ohio","27332","*****","27126","92","72","41","8","12","9","14","0","21","22","37","95","72","0","21","95","72"
"0500000US39021","Champaign County, Ohio","38845","*****","36711","80","712","112","145","130","199","81","9","16","111","65","958","196","26","21","932","192"
"0500000US39023","Clark County, Ohio","134726","*****","116999","346","10915","481","256","109","825","119","38","28","655","278","5038","487","88","64","4950","480"
"0500000US39025","Clermont County, Ohio","204275","*****","194339","263","2895","353","248","149","2550","248","60","55","425","152","3758","487","194","143","3564","447"
"0500000US39027","Clinton County, Ohio","41957","*****","39562","126","861","135","27","37","200","45","10","14","154","82","1143","171","82","62","1061","162"
"0500000US39029","Columbiana County, Ohio","103190","*****","97715","300","2112","189","149","81","191","106","7","14","870","347","2146","216","116","69","2030","214"
"0500000US39031","Coshocton County, Ohio","36585","*****","35436","35","419","85","84","35","107","58","0","24","28","33","511","117","26","35","485","112"
"0500000US39033","Crawford County, Ohio","41821","*****","40391","111","426","113","36","24","220","58","21","28","123","111","604","132","4","6","600","132"
"0500000US39035","Cuyahoga County, Ohio","1247451","*****","778519","1580","368969","1604","3280","543","37879","744","486","282","19535","1620","38783","1907","4297","636","34486","1892"
"0500000US39037","Darke County, Ohio","51513","*****","50108","115","385","77","148","29","255","49","0","27","143","123","474","117","5","6","469","116"
"0500000US39039","Defiance County, Ohio","38160","*****","34608","286","670","189","190","72","168","65","13","17","1247","320","1264","264","536","238","728","182"
"0500000US39041","Delaware County, Ohio","201135","*****","175014","383","6845","359","250","139","12716","414","49","34","1036","349","5225","552","301","154","4924","525"
"0500000US39043","Erie County, Ohio","74780","*****","63928","322","6769","407","292","94","441","109","6","9","1015","293","2329","435","202","116","2127","444"
"0500000US39045","Fairfield County, Ohio","154457","*****","134573","422","11384","505","163","107","2492","275","71","79","1107","432","4667","599","209","137","4458","591"
"0500000US39047","Fayette County, Ohio","28620","*****","26802","98","710","132","9","15","282","34","11","14","180","90","626","131","93","56","533","124"
"0500000US39049","Franklin County, Ohio","1290360","*****","855170","2037","291177","2306","2891","539","67795","1011","470","177","23200","2011","49657","2933","2975","562","46682","2780"
"0500000US39051","Fulton County, Ohio","42253","*****","39307","342","169","84","183","102","182","44","19","28","1377","377","1016","252","333","177","683","216"
"0500000US39053","Gallia County, Ohio","30088","*****","28219","140","657","155","130","94","232","15","40","61","168","171","642","231","14","26","628","231"
"0500000US39055","Geauga County, Ohio","93843","*****","90764","142","1276","140","112","86","620","126","0","27","94","58","977","270","95","87","882","258"
"0500000US39057","Greene County, Ohio","166502","*****","142871","368","11516","598","203","90","4892","318","99","94","1045","344","5876","650","189","84","5687","647"
"0500000US39059","Guernsey County, Ohio","39111","*****","37144","206","444","114","109","52","171","63","0","24","306","197","937","186","0","24","937","186"
"0500000US39061","Hamilton County, Ohio","813589","*****","548299","1389","207839","1464","904","195","21550","751","516","145","7818","1240","26663","1801","891","271","25772","1763"
"0500000US39063","Hancock County, Ohio","75837","*****","69813","415","1258","199","74","58","1467","133","0","27","1255","243","1970","410","317","173","1653","409"
"0500000US39065","Hardin County, Ohio","31425","*****","30171","139","230","55","3","3","249","43","0","24","155","136","617","94","82","55","535","75"
"0500000US39067","Harrison County, Ohio","15211","*****","14484","52","434","120","12","18","75","69","0","18","31","38","175","95","3","5","172","95"
"0500000US39069","Henry County, Ohio","27208","*****","25451","215","252","53","46","41","85","17","4","10","761","200","609","122","272","109","337","81"
"0500000US39071","Highland County, Ohio","43016","*****","41178","116","627","277","108","61","170","47","0","24","100","82","833","306","159","82","674","292"
"0500000US39073","Hocking County, Ohio","28390","*****","27545","96","218","55","12","23","63","69","0","21","37","43","515","114","25","38","490","113"
"0500000US39075","Holmes County, Ohio","43901","*****","43219","108","60","45","19","26","114","105","0","24","28","25","461","134","115","93","346","102"
"0500000US39077","Huron County, Ohio","58339","*****","55797","279","792","148","132","103","131","40","12","15","373","200","1102","188","107","101","995","172"
"0500000US39079","Jackson County, Ohio","32450","*****","31403","123","211","101","12","26","44","59","22","42","0","24","758","168","98","117","660","104"
"0500000US39081","Jefferson County, Ohio","66371","*****","60567","125","3654","216","65","49","349","94","0","27","145","87","1591","239","106","73","1485","236"
"0500000US39083","Knox County, Ohio","61481","*****","59292","151","607","131","145","107","282","71","13","21","73","67","1069","153","29","34","1040","153"
"0500000US39085","Lake County, Ohio","229954","*****","209296","677","9947","460","281","119","2838","234","60","50","2198","483","5334","543","215","125","5119","496"
"0500000US39087","Lawrence County, Ohio","60184","*****","57458","130","1211","193","19","32","315","33","14","21","125","131","1042","196","32","40","1010","196"
"0500000US39089","Licking County, Ohio","173750","*****","158836","371","6676","454","213","103","2179","364","31","34","778","280","5037","628","352","330","4685","580"
"0500000US39091","Logan County, Ohio","45316","*****","42862","104","808","119","63","53","372","54","31","34","156","89","1024","130","27","29","997","129"
